timestamp,params,metrics,model_paths,history
2025-10-10T09:37:23.950751Z,"{""initial_epochs"": 25, ""fine_tune_epochs"": 30, ""total_epochs"": 55, ""fine_tune_at"": 140, ""optimizer"": ""Adam""}","{""mae"": 0.5862003564834595, ""mse"": 0.5327436923980713, ""rmse"": 0.729892909526825, ""r2"": -0.010239839553833008}","{""final"": ""aflatoxin_resnet50_final.keras"", ""weights"": ""aflatoxin_resnet50_weights.weights.h5"", ""best"": ""best_aflatoxin_resnet50.keras""}","{""loss"": [7.195028781890869, 1.5723496675491333, 0.8850247859954834, 0.9595087766647339, 0.927384078502655, 0.8895595669746399, 0.8576363325119019, 0.782690167427063, 0.7266446352005005, 0.7664504051208496, 0.7448428869247437, 0.7507283091545105, 0.7124761343002319, 0.7432871460914612, 0.7319920659065247, 0.7367461919784546, 0.6892925500869751, 0.7208355069160461, 0.6723753213882446, 0.6607903838157654, 0.7067866921424866, 0.668400228023529, 1.1156965494155884, 0.6988993287086487, 0.7127196192741394, 0.7279282808303833, 0.6838536262512207, 0.6305358409881592, 0.6932252645492554, 0.729832649230957, 0.709709882736206, 0.6313786506652832, 0.6119194030761719, 0.6629926562309265, 0.6805689930915833, 0.6546066999435425, 0.6331706047058105], ""mae"": [2.4655227661132812, 1.0354002714157104, 0.7602142095565796, 0.79816073179245, 0.7855088114738464, 0.7816448211669922, 0.7806646823883057, 0.7138234972953796, 0.6989894509315491, 0.7184673547744751, 0.69832444190979, 0.6995258331298828, 0.6959114074707031, 0.7124330401420593, 0.687216579914093, 0.7096080780029297, 0.6826837658882141, 0.7204688191413879, 0.6796059012413025, 0.655981183052063, 0.6875917911529541, 0.6710814237594604, 0.8744621872901917, 0.6825278997421265, 0.694313108921051, 0.6889504790306091, 0.6844009160995483, 0.6489563584327698, 0.6704574823379517, 0.705732524394989, 0.6983643174171448, 0.6492723226547241, 0.6466454863548279, 0.657963752746582, 0.6890377998352051, 0.6649518609046936, 0.6535207033157349], ""mse"": [7.195028781890869, 1.5723496675491333, 0.8850247859954834, 0.9595087766647339, 0.927384078502655, 0.8895595669746399, 0.8576363325119019, 0.782690167427063, 0.7266446352005005, 0.7664504051208496, 0.7448428869247437, 0.7507283091545105, 0.7124761343002319, 0.7432871460914612, 0.7319920659065247, 0.7367461919784546, 0.6892925500869751, 0.7208355069160461, 0.6723753213882446, 0.6607903838157654, 0.7067866921424866, 0.668400228023529, 1.1156965494155884, 0.6988993287086487, 0.7127196192741394, 0.7279282808303833, 0.6838536262512207, 0.6305358409881592, 0.6932252645492554, 0.729832649230957, 0.709709882736206, 0.6313786506652832, 0.6119194030761719, 0.6629926562309265, 0.6805689930915833, 0.6546066999435425, 0.6331706047058105], ""val_loss"": [1.9147772789001465, 0.5437102317810059, 0.7829023599624634, 0.5327498912811279, 0.5317723751068115, 0.5204403400421143, 0.5201727747917175, 0.5234946608543396, 0.523529589176178, 0.5264177322387695, 0.5301336646080017, 0.5388537645339966, 0.531455934047699, 0.5375856161117554, 0.54188472032547, 0.5544373989105225, 0.5415845513343811, 0.5585561394691467, 0.566116452217102, 0.5824019312858582, 0.5814576745033264, 0.5756073594093323, 0.5240471959114075, 0.5569709539413452, 0.6223375797271729, 0.7165513634681702, 0.8354884386062622, 0.9724160432815552, 1.0895159244537354, 1.1737587451934814, 1.3031165599822998, 1.3375221490859985, 1.3714261054992676, 1.34709632396698, 1.2691142559051514, 1.1985185146331787, 1.133778691291809], ""val_mae"": [1.1815361976623535, 0.5735134482383728, 0.7663799524307251, 0.5519249439239502, 0.5963122248649597, 0.565585196018219, 0.5641910433769226, 0.5774691700935364, 0.5775684714317322, 0.5852620005607605, 0.5932509303092957, 0.6078124642372131, 0.595792829990387, 0.6059702634811401, 0.6120942234992981, 0.6273193359375, 0.6116966009140015, 0.6317238211631775, 0.6392162442207336, 0.6535366773605347, 0.65276038646698, 0.6478127837181091, 0.5788289308547974, 0.6298790574073792, 0.6821408867835999, 0.7330023646354675, 0.781826913356781, 0.8275849223136902, 0.8613882064819336, 0.8835916519165039, 0.9150307774543762, 0.9230169057846069, 0.9306544661521912, 0.9251629710197449, 0.9070054292678833, 0.8895983099937439, 0.8727959990501404], ""val_mse"": [1.9147772789001465, 0.5437102317810059, 0.7829023599624634, 0.5327498912811279, 0.5317723751068115, 0.5204403400421143, 0.5201727747917175, 0.5234946608543396, 0.523529589176178, 0.5264177322387695, 0.5301336646080017, 0.5388537645339966, 0.531455934047699, 0.5375856161117554, 0.54188472032547, 0.5544373989105225, 0.5415845513343811, 0.5585561394691467, 0.566116452217102, 0.5824019312858582, 0.5814576745033264, 0.5756073594093323, 0.5240471959114075, 0.5569709539413452, 0.6223375797271729, 0.7165513634681702, 0.8354884386062622, 0.9724160432815552, 1.0895159244537354, 1.1737587451934814, 1.3031165599822998, 1.3375221490859985, 1.3714261054992676, 1.34709632396698, 1.2691142559051514, 1.1985185146331787, 1.133778691291809], ""learning_rate"": [9.999999747378752e-05, 9.999999747378752e-05, 9.999999747378752e-05, 9.999999747378752e-05, 9.999999747378752e-05, 9.999999747378752e-05, 9.999999747378752e-05, 9.999999747378752e-05, 9.999999747378752e-05, 9.999999747378752e-05, 9.999999747378752e-05, 9.999999747378752e-05, 9.999999747378752e-05, 9.999999747378752e-05, 9.999999747378752e-05, 9.999999747378752e-05, 9.999999747378752e-05, 4.999999873689376e-05, 4.999999873689376e-05, 4.999999873689376e-05, 4.999999873689376e-05, 4.999999873689376e-05, 9.999999747378752e-06, 9.999999747378752e-06, 9.999999747378752e-06, 9.999999747378752e-06, 9.999999747378752e-06, 9.999999747378752e-06, 9.999999747378752e-06, 9.999999747378752e-06, 9.999999747378752e-06, 9.999999747378752e-06, 9.999999747378752e-06, 4.999999873689376e-06, 4.999999873689376e-06, 4.999999873689376e-06, 4.999999873689376e-06]}"
2025-10-11T14:35:21.932483Z,"{""initial_epochs"": 25, ""fine_tune_epochs"": 35, ""total_epochs"": 60, ""fine_tune_at"": 140, ""optimizer"": ""Adam""}","{""mae"": 0.9527208209037781, ""mse"": 1.5182163715362549, ""rmse"": 1.2321592569351196, ""r2"": -1.2446246147155762}","{""final"": ""aflatoxin_resnet50_final.keras"", ""weights"": ""aflatoxin_resnet50_weights.weights.h5"", ""best"": ""best_aflatoxin_resnet50.keras""}","{""loss"": [7.195028781890869, 1.5723496675491333, 0.8850247859954834, 0.9595087766647339, 0.927384078502655, 0.8895595669746399, 0.8576363325119019, 0.782690167427063, 0.7266446352005005, 0.7664504051208496, 0.7448428869247437, 0.7507283091545105, 0.7124761343002319, 0.7432871460914612, 0.7319920659065247, 0.7367461919784546, 0.6892925500869751, 0.7208355069160461, 0.6723753213882446, 0.6607903838157654, 0.7067866921424866, 0.668400228023529, 1.1156965494155884, 0.6988993287086487, 0.7127196192741394, 0.7279282808303833, 0.6838536262512207, 0.6305358409881592, 0.6932252645492554, 0.729832649230957, 0.709709882736206, 0.6313786506652832, 0.6119194030761719, 0.6629926562309265, 0.6805689930915833, 0.6546066999435425, 0.6331706047058105], ""mae"": [2.4655227661132812, 1.0354002714157104, 0.7602142095565796, 0.79816073179245, 0.7855088114738464, 0.7816448211669922, 0.7806646823883057, 0.7138234972953796, 0.6989894509315491, 0.7184673547744751, 0.69832444190979, 0.6995258331298828, 0.6959114074707031, 0.7124330401420593, 0.687216579914093, 0.7096080780029297, 0.6826837658882141, 0.7204688191413879, 0.6796059012413025, 0.655981183052063, 0.6875917911529541, 0.6710814237594604, 0.8744621872901917, 0.6825278997421265, 0.694313108921051, 0.6889504790306091, 0.6844009160995483, 0.6489563584327698, 0.6704574823379517, 0.705732524394989, 0.6983643174171448, 0.6492723226547241, 0.6466454863548279, 0.657963752746582, 0.6890377998352051, 0.6649518609046936, 0.6535207033157349], ""mse"": [7.195028781890869, 1.5723496675491333, 0.8850247859954834, 0.9595087766647339, 0.927384078502655, 0.8895595669746399, 0.8576363325119019, 0.782690167427063, 0.7266446352005005, 0.7664504051208496, 0.7448428869247437, 0.7507283091545105, 0.7124761343002319, 0.7432871460914612, 0.7319920659065247, 0.7367461919784546, 0.6892925500869751, 0.7208355069160461, 0.6723753213882446, 0.6607903838157654, 0.7067866921424866, 0.668400228023529, 1.1156965494155884, 0.6988993287086487, 0.7127196192741394, 0.7279282808303833, 0.6838536262512207, 0.6305358409881592, 0.6932252645492554, 0.729832649230957, 0.709709882736206, 0.6313786506652832, 0.6119194030761719, 0.6629926562309265, 0.6805689930915833, 0.6546066999435425, 0.6331706047058105], ""val_loss"": [1.9147772789001465, 0.5437102317810059, 0.7829023599624634, 0.5327498912811279, 0.5317723751068115, 0.5204403400421143, 0.5201727747917175, 0.5234946608543396, 0.523529589176178, 0.5264177322387695, 0.5301336646080017, 0.5388537645339966, 0.531455934047699, 0.5375856161117554, 0.54188472032547, 0.5544373989105225, 0.5415845513343811, 0.5585561394691467, 0.566116452217102, 0.5824019312858582, 0.5814576745033264, 0.5756073594093323, 0.5240471959114075, 0.5569709539413452, 0.6223375797271729, 0.7165513634681702, 0.8354884386062622, 0.9724160432815552, 1.0895159244537354, 1.1737587451934814, 1.3031165599822998, 1.3375221490859985, 1.3714261054992676, 1.34709632396698, 1.2691142559051514, 1.1985185146331787, 1.133778691291809], ""val_mae"": [1.1815361976623535, 0.5735134482383728, 0.7663799524307251, 0.5519249439239502, 0.5963122248649597, 0.565585196018219, 0.5641910433769226, 0.5774691700935364, 0.5775684714317322, 0.5852620005607605, 0.5932509303092957, 0.6078124642372131, 0.595792829990387, 0.6059702634811401, 0.6120942234992981, 0.6273193359375, 0.6116966009140015, 0.6317238211631775, 0.6392162442207336, 0.6535366773605347, 0.65276038646698, 0.6478127837181091, 0.5788289308547974, 0.6298790574073792, 0.6821408867835999, 0.7330023646354675, 0.781826913356781, 0.8275849223136902, 0.8613882064819336, 0.8835916519165039, 0.9150307774543762, 0.9230169057846069, 0.9306544661521912, 0.9251629710197449, 0.9070054292678833, 0.8895983099937439, 0.8727959990501404], ""val_mse"": [1.9147772789001465, 0.5437102317810059, 0.7829023599624634, 0.5327498912811279, 0.5317723751068115, 0.5204403400421143, 0.5201727747917175, 0.5234946608543396, 0.523529589176178, 0.5264177322387695, 0.5301336646080017, 0.5388537645339966, 0.531455934047699, 0.5375856161117554, 0.54188472032547, 0.5544373989105225, 0.5415845513343811, 0.5585561394691467, 0.566116452217102, 0.5824019312858582, 0.5814576745033264, 0.5756073594093323, 0.5240471959114075, 0.5569709539413452, 0.6223375797271729, 0.7165513634681702, 0.8354884386062622, 0.9724160432815552, 1.0895159244537354, 1.1737587451934814, 1.3031165599822998, 1.3375221490859985, 1.3714261054992676, 1.34709632396698, 1.2691142559051514, 1.1985185146331787, 1.133778691291809], ""learning_rate"": [9.999999747378752e-05, 9.999999747378752e-05, 9.999999747378752e-05, 9.999999747378752e-05, 9.999999747378752e-05, 9.999999747378752e-05, 9.999999747378752e-05, 9.999999747378752e-05, 9.999999747378752e-05, 9.999999747378752e-05, 9.999999747378752e-05, 9.999999747378752e-05, 9.999999747378752e-05, 9.999999747378752e-05, 9.999999747378752e-05, 9.999999747378752e-05, 9.999999747378752e-05, 4.999999873689376e-05, 4.999999873689376e-05, 4.999999873689376e-05, 4.999999873689376e-05, 4.999999873689376e-05, 9.999999747378752e-06, 9.999999747378752e-06, 9.999999747378752e-06, 9.999999747378752e-06, 9.999999747378752e-06, 9.999999747378752e-06, 9.999999747378752e-06, 9.999999747378752e-06, 9.999999747378752e-06, 9.999999747378752e-06, 9.999999747378752e-06, 4.999999873689376e-06, 4.999999873689376e-06, 4.999999873689376e-06, 4.999999873689376e-06]}"
2025-10-13T07:32:06.783009Z,"{""initial_epochs"": 25, ""fine_tune_epochs"": 35, ""total_epochs"": 60, ""fine_tune_at"": 140, ""optimizer"": ""Adam""}","{""mae"": 0.8678795099258423, ""mse"": 1.0747696161270142, ""rmse"": 1.0367109775543213, ""r2"": -1.0268216133117676}","{""final"": ""aflatoxin_resnet50_final.keras"", ""weights"": ""aflatoxin_resnet50_weights.weights.h5"", ""best"": ""best_aflatoxin_resnet50.keras""}","{""loss"": [1.978691577911377, 2.062279462814331, 1.8354249000549316, 1.8030742406845093, 2.02251935005188, 1.9427378177642822, 1.9030795097351074, 1.8438750505447388, 1.7371914386749268, 1.8613641262054443, 1.788313388824463, 1.887168288230896, 1.7204166650772095, 1.8539658784866333, 1.6197906732559204, 1.6347209215164185, 1.6716872453689575, 1.5164432525634766, 1.609142541885376, 1.4854936599731445, 1.6585148572921753, 1.4982342720031738, 1.3625081777572632, 1.5154112577438354, 1.475528359413147, 3.680328607559204, 3.265390157699585, 2.942868709564209, 2.642995595932007, 2.4157307147979736, 2.180830240249634, 1.9087377786636353, 1.7779014110565186, 1.6619006395339966, 1.5479944944381714, 1.276571273803711, 1.2925962209701538, 1.1346006393432617, 1.093664288520813, 1.0920084714889526], ""mae"": [1.1381404399871826, 1.1962082386016846, 1.1373494863510132, 1.126180648803711, 1.174251914024353, 1.1370898485183716, 1.1250460147857666, 1.1033694744110107, 1.0619728565216064, 1.116321325302124, 1.0742337703704834, 1.117141842842102, 1.0507794618606567, 1.1108003854751587, 1.059444546699524, 1.0444040298461914, 1.074430227279663, 1.0025050640106201, 1.0267218351364136, 0.9779565334320068, 1.0422627925872803, 1.0051088333129883, 0.9542760848999023, 0.9893742203712463, 0.9828441739082336, 1.7558577060699463, 1.6279109716415405, 1.5278338193893433, 1.440528392791748, 1.3469806909561157, 1.2615270614624023, 1.1686139106750488, 1.1124532222747803, 1.0754845142364502, 1.0319864749908447, 0.9446609616279602, 0.9448956847190857, 0.8685411810874939, 0.8570564985275269, 0.8760751485824585], ""mse"": [1.978691577911377, 2.062279462814331, 1.8354249000549316, 1.8030742406845093, 2.02251935005188, 1.9427378177642822, 1.9030795097351074, 1.8438750505447388, 1.7371914386749268, 1.8613641262054443, 1.788313388824463, 1.887168288230896, 1.7204166650772095, 1.8539658784866333, 1.6197906732559204, 1.6347209215164185, 1.6716872453689575, 1.5164432525634766, 1.609142541885376, 1.4854936599731445, 1.6585148572921753, 1.4982342720031738, 1.3625081777572632, 1.5154112577438354, 1.475528359413147, 3.680328607559204, 3.265390157699585, 2.942868709564209, 2.642995595932007, 2.4157307147979736, 2.180830240249634, 1.9087377786636353, 1.7779014110565186, 1.6619006395339966, 1.5479944944381714, 1.276571273803711, 1.2925962209701538, 1.1346006393432617, 1.093664288520813, 1.0920084714889526], ""val_loss"": [1.5430338382720947, 1.5167533159255981, 1.4910399913787842, 1.4654219150543213, 1.4406455755233765, 1.416334867477417, 1.392418384552002, 1.3684204816818237, 1.3459241390228271, 1.32392418384552, 1.302687406539917, 1.2817565202713013, 1.2616124153137207, 1.2414599657058716, 1.2215685844421387, 1.2022182941436768, 1.183549404144287, 1.164905071258545, 1.1465308666229248, 1.1297880411148071, 1.1126126050949097, 1.0956324338912964, 1.0802366733551025, 1.0649067163467407, 1.0492103099822998, 1.0572470426559448, 1.0997573137283325, 1.1721851825714111, 1.2391669750213623, 1.3171699047088623, 1.3908542394638062, 1.5427343845367432, 1.7498818635940552, 2.0149381160736084, 2.228207588195801, 2.458272933959961, 2.5874907970428467, 2.592994451522827, 2.4955153465270996, 2.351619243621826], ""val_mae"": [1.002170443534851, 0.9889696836471558, 0.9758809208869934, 0.9626635313034058, 0.9504789710044861, 0.94500333070755, 0.9397357702255249, 0.9343753457069397, 0.9292795658111572, 0.9242271184921265, 0.919282078742981, 0.9143406748771667, 0.909518837928772, 0.90462726354599, 0.8997297286987305, 0.894896388053894, 0.8901659846305847, 0.8853729963302612, 0.8805791735649109, 0.8761472702026367, 0.8715351223945618, 0.8669070601463318, 0.8626493811607361, 0.8583493232727051, 0.8538811206817627, 0.8562839031219482, 0.8681734204292297, 0.8874122500419617, 0.9042571187019348, 0.9229053854942322, 0.9396890997886658, 1.001602053642273, 1.1001747846603394, 1.2146528959274292, 1.299403429031372, 1.3851308822631836, 1.4312078952789307, 1.4325529336929321, 1.398092269897461, 1.3457906246185303], ""val_mse"": [1.5430338382720947, 1.5167533159255981, 1.4910399913787842, 1.4654219150543213, 1.4406455755233765, 1.416334867477417, 1.392418384552002, 1.3684204816818237, 1.3459241390228271, 1.32392418384552, 1.302687406539917, 1.2817565202713013, 1.2616124153137207, 1.2414599657058716, 1.2215685844421387, 1.2022182941436768, 1.183549404144287, 1.164905071258545, 1.1465309858322144, 1.1297880411148071, 1.1126126050949097, 1.0956324338912964, 1.0802366733551025, 1.0649067163467407, 1.0492103099822998, 1.0572470426559448, 1.0997573137283325, 1.1721851825714111, 1.2391669750213623, 1.3171699047088623, 1.3908542394638062, 1.5427343845367432, 1.7498818635940552, 2.0149381160736084, 2.228207588195801, 2.458272933959961, 2.5874907970428467, 2.592994451522827, 2.4955153465270996, 2.351619243621826], ""learning_rate"": [9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 1.0000000116860974e-07, 1.0000000116860974e-07, 1.0000000116860974e-07, 1.0000000116860974e-07, 1.0000000116860974e-07, 1.0000000116860974e-07, 1.0000000116860974e-07, 1.0000000116860974e-07, 1.0000000116860974e-07, 1.0000000116860974e-07, 1.0000000116860974e-07, 1.0000000116860974e-07, 1.0000000116860974e-07, 1.0000000116860974e-07, 1.0000000116860974e-07]}"
2025-10-13T08:00:03.403144Z,"{""initial_epochs"": 25, ""fine_tune_epochs"": 30, ""total_epochs"": 55, ""fine_tune_at"": 140, ""optimizer"": ""Adam""}","{""mae"": 0.6698589324951172, ""mse"": 0.6088345050811768, ""rmse"": 0.7802785038948059, ""r2"": -0.14815199375152588}","{""final"": ""aflatoxin_resnet50_final.keras"", ""weights"": ""aflatoxin_resnet50_weights.weights.h5"", ""best"": ""best_aflatoxin_resnet50.keras""}","{""loss"": [6.966311454772949, 6.6672258377075195, 6.898468017578125, 6.745811462402344, 6.392216682434082, 6.492920398712158, 6.10803747177124, 5.802091121673584, 5.958303451538086, 5.841009616851807, 5.7649993896484375, 5.63198184967041, 5.507381439208984, 5.6191020011901855, 5.210984230041504, 5.148111820220947, 5.261793613433838, 4.833897590637207, 4.905744552612305, 4.802019119262695, 4.757711887359619, 4.908286094665527, 4.660332202911377, 4.467287063598633, 4.36184024810791, 2.206979751586914, 0.9296934008598328, 0.7999424338340759, 0.7477952241897583, 0.7224923968315125, 0.7679538130760193, 0.7526352405548096, 0.743595540523529, 0.7201909422874451, 0.7740014791488647, 0.7112836241722107, 0.6866234540939331, 0.7116314768791199, 0.7219380736351013, 0.6632223725318909, 0.673935055732727, 0.7225770354270935, 0.6832820773124695, 0.6861370205879211, 0.6781162619590759, 0.7175625562667847, 0.6631370782852173, 0.6025744080543518, 0.6496663093566895, 0.6626455187797546, 0.6680606007575989, 0.6312505006790161, 0.6405502557754517, 0.6071227192878723, 0.6218470335006714], ""mae"": [2.4739887714385986, 2.4112424850463867, 2.451799154281616, 2.430863857269287, 2.3554835319519043, 2.3796606063842773, 2.2898707389831543, 2.2370967864990234, 2.260183334350586, 2.223491907119751, 2.2215168476104736, 2.189906597137451, 2.1653809547424316, 2.1946778297424316, 2.0865843296051025, 2.090526580810547, 2.1005823612213135, 2.0230350494384766, 2.01371431350708, 1.978001356124878, 1.9949073791503906, 2.004265785217285, 1.9579744338989258, 1.912801742553711, 1.8757586479187012, 1.244421362876892, 0.7904646992683411, 0.7371008396148682, 0.7121238708496094, 0.6969552636146545, 0.7276726365089417, 0.7096772193908691, 0.707675039768219, 0.684323251247406, 0.7233508229255676, 0.7024301290512085, 0.6869140267372131, 0.6980438232421875, 0.7025191783905029, 0.6769318580627441, 0.6714027523994446, 0.700007438659668, 0.6704087257385254, 0.6774688363075256, 0.6851568818092346, 0.696331799030304, 0.6729469299316406, 0.6329621076583862, 0.6648313403129578, 0.6615268588066101, 0.6752640604972839, 0.6461108326911926, 0.666612446308136, 0.6429443955421448, 0.6522291302680969], ""mse"": [6.966311454772949, 6.6672258377075195, 6.898468017578125, 6.745811462402344, 6.392216682434082, 6.492920398712158, 6.10803747177124, 5.802091121673584, 5.958303451538086, 5.841009616851807, 5.7649993896484375, 5.63198184967041, 5.507381439208984, 5.6191020011901855, 5.210984230041504, 5.148111820220947, 5.261793613433838, 4.833897590637207, 4.905744552612305, 4.802019119262695, 4.757711887359619, 4.908286094665527, 4.660332202911377, 4.467287063598633, 4.36184024810791, 2.206979751586914, 0.9296934008598328, 0.7999424338340759, 0.7477952241897583, 0.7224923968315125, 0.7679538130760193, 0.7526352405548096, 0.743595540523529, 0.7201909422874451, 0.7740014791488647, 0.7112836241722107, 0.6866234540939331, 0.7116314768791199, 0.7219380736351013, 0.6632223725318909, 0.673935055732727, 0.7225770354270935, 0.6832820773124695, 0.6861370205879211, 0.6781162619590759, 0.7175625562667847, 0.6631370782852173, 0.6025744080543518, 0.6496663093566895, 0.6626455187797546, 0.6680606007575989, 0.6312505006790161, 0.6405502557754517, 0.6071227192878723, 0.6218470335006714], ""val_loss"": [6.008509635925293, 5.892361640930176, 5.774988174438477, 5.66025447845459, 5.546076774597168, 5.437366008758545, 5.331684589385986, 5.227887153625488, 5.127405166625977, 5.026626110076904, 4.928815841674805, 4.834659576416016, 4.74323844909668, 4.650715351104736, 4.558635711669922, 4.471491813659668, 4.385608196258545, 4.3013014793396, 4.219033718109131, 4.138411045074463, 4.059105396270752, 3.975334405899048, 3.889472723007202, 3.80668306350708, 3.726644515991211, 3.5487635135650635, 3.5061018466949463, 3.5237860679626465, 3.5154781341552734, 3.4771738052368164, 3.4390549659729004, 3.341704845428467, 3.214851140975952, 3.1710355281829834, 3.177098035812378, 3.206155776977539, 3.124013900756836, 2.9810121059417725, 2.836848020553589, 2.639597177505493, 2.3638110160827637, 2.077414035797119, 1.8097283840179443, 1.5711017847061157, 1.307358741760254, 1.1838488578796387, 0.9502155184745789, 0.8272525072097778, 0.8175913691520691, 0.7222412824630737, 0.6899944543838501, 0.6720293760299683, 0.668599009513855, 0.6397823095321655, 0.6118714213371277], ""val_mae"": [2.338815212249756, 2.3138506412506104, 2.2883450984954834, 2.2631359100341797, 2.2377679347991943, 2.21333646774292, 2.1893270015716553, 2.1654887199401855, 2.1421589851379395, 2.118504762649536, 2.095292329788208, 2.0726993083953857, 2.0505259037017822, 2.0278377532958984, 2.0050039291381836, 1.9831558465957642, 1.9613794088363647, 1.9397674798965454, 1.918442726135254, 1.8973114490509033, 1.8762930631637573, 1.8538353443145752, 1.8305268287658691, 1.8077725172042847, 1.7854925394058228, 1.7349933385849, 1.7226530313491821, 1.7277246713638306, 1.7252873182296753, 1.7141470909118652, 1.702907681465149, 1.674088478088379, 1.635774850845337, 1.6223877668380737, 1.624218225479126, 1.6330775022506714, 1.6076737642288208, 1.5626410245895386, 1.515987753868103, 1.449764370918274, 1.3513354063034058, 1.240806221961975, 1.1277074813842773, 1.015977382659912, 0.9194592237472534, 0.890167236328125, 0.8243451714515686, 0.781570553779602, 0.7778202891349792, 0.7367274761199951, 0.7200130820274353, 0.7104455828666687, 0.7081678509712219, 0.6898504495620728, 0.669741690158844], ""val_mse"": [6.008509635925293, 5.892361640930176, 5.774988174438477, 5.66025447845459, 5.546076774597168, 5.437366008758545, 5.331684589385986, 5.227887153625488, 5.127405166625977, 5.026626110076904, 4.928815841674805, 4.834659576416016, 4.74323844909668, 4.650715351104736, 4.558635711669922, 4.471491813659668, 4.385608196258545, 4.3013014793396, 4.219033718109131, 4.138411045074463, 4.059105396270752, 3.975334405899048, 3.889472723007202, 3.80668306350708, 3.726644515991211, 3.5487635135650635, 3.5061018466949463, 3.5237860679626465, 3.5154781341552734, 3.4771738052368164, 3.4390549659729004, 3.341704845428467, 3.214851140975952, 3.1710355281829834, 3.177098035812378, 3.206155776977539, 3.124013900756836, 2.9810121059417725, 2.836848020553589, 2.639597177505493, 2.3638110160827637, 2.077414035797119, 1.8097283840179443, 1.5711017847061157, 1.307358741760254, 1.1838488578796387, 0.9502155184745789, 0.8272525072097778, 0.8175913691520691, 0.7222412824630737, 0.6899944543838501, 0.6720293760299683, 0.668599009513855, 0.6397823691368103, 0.6118714213371277], ""learning_rate"": [9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 9.999999974752427e-07, 4.999999873689376e-06, 4.999999873689376e-06, 4.999999873689376e-06, 4.999999873689376e-06, 4.999999873689376e-06, 4.999999873689376e-06, 4.999999873689376e-06, 4.999999873689376e-06, 4.999999873689376e-06, 4.999999873689376e-06, 4.999999873689376e-06, 4.999999873689376e-06, 4.999999873689376e-06, 4.999999873689376e-06, 4.999999873689376e-06, 4.999999873689376e-06, 4.999999873689376e-06, 4.999999873689376e-06, 4.999999873689376e-06, 4.999999873689376e-06, 4.999999873689376e-06, 4.999999873689376e-06, 4.999999873689376e-06, 4.999999873689376e-06, 4.999999873689376e-06, 4.999999873689376e-06, 4.999999873689376e-06, 4.999999873689376e-06, 4.999999873689376e-06, 4.999999873689376e-06]}"
